study,fold,method,auc,average_precision,mcc,accuracy,balanced_accuracy,f1_weighted,brier,sensitivity,specificity,ppv,npv,calibration_intercept,calibration_slope,n_features,avg_leakage_risk,avg_clinical_utility,designated_traps_selected,designated_trap_fraction,prediction_unavailable_selected
adherence,2,SHAP Ranking,0.9035410438213748,0.8280145616989983,0.6328244508875116,0.8182290314204103,0.8212236216602026,0.8195969823172332,0.1209171517927699,0.8364576599870718,0.8059895833333334,0.7432510051694429,0.8800947867298579,0.0585097740288348,0.9790478744198312,5,0.22990882617537264,0.6833333333333333,2,1.0,0
adherence,2,Availability Gate + SHAP,0.9035410438213748,0.8280145616989983,0.6328244508875116,0.8182290314204103,0.8212236216602026,0.8195969823172332,0.1209171517927699,0.8364576599870718,0.8059895833333334,0.7432510051694429,0.8800947867298579,0.0585097740288348,0.9790478744198312,5,0.22990882617537264,0.6833333333333333,2,1.0,0
adherence,2,Semantic Veto + SHAP,0.8428147500987575,0.7376671243654405,0.5190751484299798,0.761620358348481,0.7638263237987503,0.7635670302928618,0.157164532087092,0.7750484809308339,0.7526041666666666,0.677784058790277,0.8328530259365994,0.0364087670973988,0.934247691557679,5,0.1833043284780818,0.6733333333333333,1,0.5,0
adherence,2,PSEUL-Select,0.8414408431641888,0.733152094953201,0.5157825139081862,0.7590236302259153,0.7623995311265532,0.7611028401375104,0.1578993676345784,0.7795733678086619,0.7452256944444444,0.6726157278304518,0.8343051506316812,0.0335292332922542,0.929359416549341,5,0.18898987532009237,0.7233333333333334,1,0.5,0
adherence,2,PSEUL-Audit,0.9035410438213748,0.8280145616989983,0.6328244508875116,0.8182290314204103,0.8212236216602026,0.8195969823172332,0.1209171517927699,0.8364576599870718,0.8059895833333334,0.7432510051694429,0.8800947867298579,0.0585097740288348,0.9790478744198312,5,0.22990882617537264,0.6833333333333333,2,1.0,0
adherence,2,PSEUL-Auto (leakage metadata null),0.9035410438213748,0.8280145616989983,0.6328244508875116,0.8182290314204103,0.8212236216602026,0.8195969823172332,0.1209171517927699,0.8364576599870718,0.8059895833333334,0.7432510051694429,0.8800947867298579,0.0585097740288348,0.9790478744198312,5,0.22990882617537264,0.6833333333333333,2,1.0,0
adherence,2,Oracle Trap Exclusion + SHAP,0.6595855890433097,0.5222310829764532,0.1761883851994629,0.62217605816671,0.5795391674297924,0.6033334439050875,0.223024543584663,0.3626373626373626,0.7964409722222222,0.5446601941747573,0.6504785537043601,-0.0454106837333251,0.835448425297567,5,0.13616467272819516,0.6866666666666666,0,0.0,0
adherence,3,All Features,0.8943233543417367,0.804792753086528,0.630139660633422,0.8151129576733316,0.8205309166936006,0.8166950043643232,0.1257334933018218,0.848093083387201,0.79296875,0.7333705980994969,0.8860329776915616,0.0046559146055644,0.935939163862652,11,0.1714195150178868,0.6151515151515151,2,1.0,0
adherence,3,Mutual Information,0.880404445432019,0.7711449020592852,0.6177655680620681,0.8060244092443521,0.814846892282554,0.8078666190478687,0.1319314554351617,0.8597285067873304,0.7699652777777778,0.7150537634408602,0.8910095429432446,0.024850915893134,0.9107896882924088,5,0.253258495392037,0.6466666666666666,2,1.0,0
adherence,3,LightGBM Gain,0.8849583703673778,0.7796598940848292,0.6240075228262113,0.8094001558036874,0.8179866497881204,0.8111984932457906,0.129953310053331,0.8616677440206852,0.7743055555555556,0.7193739881273611,0.8928928928928929,0.0249337540881191,0.9233051900436148,5,0.2312393075890374,0.6466666666666667,2,1.0,0
adherence,3,Permutation Importance,0.8948007287851039,0.8110741498787466,0.630914562584529,0.8153726304855882,0.8209603152158299,0.8169623865684953,0.1256787931036515,0.8493859082094376,0.7925347222222222,0.7332589285714286,0.8868382710053424,0.0115162541824988,0.9337894501212928,5,0.2323855071763822,0.6833333333333333,2,1.0,0
adherence,3,SHAP Ranking,0.8948007287851039,0.8110741498787466,0.630914562584529,0.8153726304855882,0.8209603152158299,0.8169623865684953,0.1256787931036515,0.8493859082094376,0.7925347222222222,0.7332589285714286,0.8868382710053424,0.0115162541824988,0.9337894501212928,5,0.2323855071763822,0.6833333333333333,2,1.0,0
adherence,3,Availability Gate + SHAP,0.8948007287851039,0.8110741498787466,0.630914562584529,0.8153726304855882,0.8209603152158299,0.8169623865684953,0.1256787931036515,0.8493859082094376,0.7925347222222222,0.7332589285714286,0.8868382710053424,0.0115162541824988,0.9337894501212928,5,0.2323855071763822,0.6833333333333333,2,1.0,0
adherence,3,Semantic Veto + SHAP,0.8418618248581484,0.7298914726199276,0.5106518564533626,0.7579849389768891,0.7594076292375924,0.7598981098092538,0.1570397101425823,0.7666451195862961,0.7521701388888888,0.6750142287990893,0.8276026743075454,0.0225529481105189,0.9438569126899736,5,0.18640619220763188,0.6733333333333333,1,0.5,0
adherence,3,PSEUL-Select,0.8396710647399985,0.7318476418100194,0.5033709891908281,0.7543495196052973,0.7557322808931264,0.7563024620663812,0.1579449692528714,0.7627666451195863,0.7486979166666666,0.6708357021034679,0.8245697896749522,0.0234011946039345,0.9295969897526478,5,0.19147359338876885,0.7233333333333334,1,0.5,0
adherence,3,PSEUL-Audit,0.8902902907958056,0.8001168719674694,0.6286751717665179,0.8132952479875357,0.8200737426380809,0.8149748676742036,0.128022481393868,0.8545572074983839,0.7855902777777778,0.7279735682819384,0.8894348894348895,0.0157371694080339,0.9167579066641685,5,0.2544046949793818,0.6833333333333333,2,1.0,0
adherence,3,PSEUL-Auto (leakage metadata null),0.8948007287851039,0.8110741498787466,0.630914562584529,0.8153726304855882,0.8209603152158299,0.8169623865684953,0.1256787931036515,0.8493859082094376,0.7925347222222222,0.7332589285714286,0.8868382710053424,0.0115162541824988,0.9337894501212928,5,0.2323855071763822,0.6833333333333333,2,1.0,0
adherence,3,Oracle Trap Exclusion + SHAP,0.6503547131993823,0.5282329647167713,0.1971767511465312,0.6278888600363542,0.5921717044189471,0.6155276172977434,0.2245744094197877,0.4104718810601163,0.7738715277777778,0.5493079584775087,0.661595547309833,-0.0718139522015577,0.8007325123008981,5,0.13722752815886125,0.6866666666666666,0,0.0,0
adherence,4,All Features,0.9033703224879694,0.8168575422767589,0.6490476697305482,0.8252401973513374,0.8298439968936293,0.8266562549518922,0.1191753510056304,0.8532643826761473,0.8064236111111112,0.7474518686296716,0.891127098321343,0.0248082917051352,0.9687082299751528,11,0.17310358695103864,0.6151515151515151,2,1.0,0
adherence,4,Mutual Information,0.8909902903469079,0.7857465626295566,0.6316603274999835,0.8138145936120488,0.8217820782159018,0.8155423552263218,0.1252530288702047,0.8623141564318035,0.78125,0.7257889009793254,0.8941877794336811,0.0191357211574104,0.9419927292410132,5,0.2463135373507504,0.6366666666666666,2,1.0,0
adherence,4,LightGBM Gain,0.8933653790041657,0.7975647967219458,0.6428115420698173,0.8200467411062062,0.827308988499246,0.8216757952033651,0.1236977905764627,0.8642533936651584,0.7903645833333334,0.7346153846153847,0.896602658788774,0.0380570593740159,0.9419413482495588,5,0.23528511064332855,0.6466666666666667,2,1.0,0
adherence,4,Permutation Importance,0.9032993405695612,0.8132777027312968,0.6513536983010927,0.8257595429758504,0.8312337555214393,0.8272277729780653,0.1188939524496833,0.859082094376212,0.8033854166666666,0.7457912457912458,0.8946350894151764,0.0174990644438277,0.9555441220244048,5,0.23551027698676905,0.6833333333333333,2,1.0,0
adherence,4,SHAP Ranking,0.9032993405695612,0.8132777027312968,0.6513536983010927,0.8257595429758504,0.8312337555214393,0.8272277729780653,0.1188939524496833,0.859082094376212,0.8033854166666666,0.7457912457912458,0.8946350894151764,0.0174990644438277,0.9555441220244048,5,0.23551027698676905,0.6833333333333333,2,1.0,0
adherence,4,Availability Gate + SHAP,0.9032993405695612,0.8132777027312968,0.6513536983010927,0.8257595429758504,0.8312337555214393,0.8272277729780653,0.1188939524496833,0.859082094376212,0.8033854166666666,0.7457912457912458,0.8946350894151764,0.0174990644438277,0.9555441220244048,5,0.23551027698676905,0.6833333333333333,2,1.0,0
adherence,4,Semantic Veto + SHAP,0.8395544916684623,0.720193696246272,0.5170680821982253,0.7566865749156063,0.7635259833099907,0.7589973521390266,0.1585860776827561,0.7983193277310925,0.7287326388888888,0.6639784946236559,0.843294826720241,-0.0104937164184907,0.9270558960338706,5,0.18641935976190638,0.6733333333333333,1,0.5,0
adherence,4,PSEUL-Select,0.8405583387201034,0.716936722652906,0.5232969008598574,0.7600623214749416,0.766665740815557,0.7623261686091425,0.1574694781700974,0.8002585649644474,0.7330729166666666,0.6681057744198596,0.8453453453453453,-0.0084167686597147,0.9482252152098593,5,0.1902207182950983,0.7233333333333334,1,0.5,0
adherence,4,PSEUL-Audit,0.9032993405695612,0.8132777027312968,0.6513536983010927,0.8257595429758504,0.8312337555214393,0.8272277729780653,0.1188939524496833,0.859082094376212,0.8033854166666666,0.7457912457912458,0.8946350894151764,0.0174990644438277,0.9555441220244048,5,0.23551027698676905,0.6833333333333333,2,1.0,0
adherence,4,PSEUL-Auto (leakage metadata null),0.9032993405695612,0.8132777027312968,0.6513536983010927,0.8257595429758504,0.8312337555214393,0.8272277729780653,0.1188939524496833,0.859082094376212,0.8033854166666666,0.7457912457912458,0.8946350894151764,0.0174990644438277,0.9555441220244048,5,0.23551027698676905,0.6833333333333333,2,1.0,0
adherence,4,Oracle Trap Exclusion + SHAP,0.6513323278029161,0.5393327287953046,0.1966603020773955,0.6281485328486107,0.5915391797744739,0.6150297950607309,0.2241585736654588,0.40530058177117,0.7777777777777778,0.5504828797190519,0.6607669616519174,-0.054950618534254,0.8144599609845098,5,0.13504089408984127,0.6866666666666666,0,0.0,0
adherence,5,All Features,0.9035855127307334,0.8241012459570164,0.6444732706680901,0.8203064139184627,0.8282693486048265,0.8219633969204355,0.1207611107286238,0.8687782805429864,0.7877604166666666,0.7332242225859247,0.8994053518334986,-0.0426778337572005,0.980438048015686,11,0.17283173121929993,0.6151515151515151,2,1.0,0
adherence,5,Mutual Information,0.8920073237628383,0.7870174477250509,0.6432807785831033,0.8169306673591274,0.8279967836493571,0.8187070344674168,0.1260453430367356,0.8842921784098254,0.7717013888888888,0.7222808870116156,0.9085334695963208,-0.0170141827497231,0.973005218722683,5,0.25733978760522774,0.6333333333333333,2,1.0,0
adherence,5,LightGBM Gain,0.8937261803759965,0.7913754184256587,0.6352859018484671,0.8143339392365619,0.8238089907437334,0.8161061076118782,0.125367906138944,0.8720103425985779,0.7756076388888888,0.7229367631296891,0.9002518891687658,-0.0162500889643003,0.9646483175285766,5,0.23556853092603278,0.6466666666666667,2,1.0,0
adherence,5,Permutation Importance,0.9014059750502764,0.818391260953478,0.6462681739859928,0.8218644507920021,0.8290404703548087,0.8234695348735938,0.1220836945350826,0.865546218487395,0.7925347222222222,0.7369290038525041,0.8977384464110127,-0.0157313979627134,0.9542041425146834,5,0.23660665262184608,0.6833333333333333,2,1.0,0
adherence,5,SHAP Ranking,0.9008896026359264,0.8172944180775937,0.6414682639646552,0.8187483770449234,0.8267548806381527,0.8204240524079419,0.1221659199174799,0.8674854557207499,0.7860243055555556,0.7313351498637602,0.8983134920634921,-0.0344661312089805,0.9680246570393912,5,0.23262880690594287,0.63,2,1.0,0
adherence,5,Availability Gate + SHAP,0.9008896026359264,0.8172944180775937,0.6414682639646552,0.8187483770449234,0.8267548806381527,0.8204240524079419,0.1221659199174799,0.8674854557207499,0.7860243055555556,0.7313351498637602,0.8983134920634921,-0.0344661312089805,0.9680246570393912,5,0.23262880690594287,0.63,2,1.0,0
adherence,5,Semantic Veto + SHAP,0.8345088836816779,0.7236611430375112,0.503909580557159,0.752791482731758,0.756447851576528,0.7549662231558386,0.1614248322149916,0.7750484809308339,0.7378472222222222,0.6650027731558513,0.830078125,-0.0284681928894323,0.9115929140140636,5,0.16756435424995567,0.67,1,0.5,0
adherence,5,PSEUL-Select,0.8364694435466495,0.7291356489363838,0.5053282403439848,0.752791482731758,0.7572973901098901,0.7550259329698417,0.1609274651227062,0.7802197802197802,0.734375,0.6635514018691588,0.8326771653543307,-0.0277282575688187,0.9199905119951975,5,0.19387966885797578,0.7233333333333334,1,0.5,0
adherence,5,PSEUL-Audit,0.9014059750502764,0.818391260953478,0.6462681739859928,0.8218644507920021,0.8290404703548087,0.8234695348735938,0.1220836945350826,0.865546218487395,0.7925347222222222,0.7369290038525041,0.8977384464110127,-0.0157313979627134,0.9542041425146834,5,0.23660665262184608,0.6833333333333333,2,1.0,0
adherence,5,PSEUL-Auto (leakage metadata null),0.9014059750502764,0.818391260953478,0.6462681739859928,0.8218644507920021,0.8290404703548087,0.8234695348735938,0.1220836945350826,0.865546218487395,0.7925347222222222,0.7369290038525041,0.8977384464110127,-0.0157313979627134,0.9542041425146834,5,0.23660665262184613,0.6833333333333333,2,1.0,0
adherence,5,Oracle Trap Exclusion + SHAP,0.662538352680816,0.5416844753390335,0.2074592873912068,0.6336016619059984,0.5959902791244702,0.6196208729120033,0.2217048599774,0.4046541693600517,0.7873263888888888,0.5609318996415771,0.663254113345521,-0.0349310405334919,0.9241541732201456,5,0.13773120225466828,0.6866666666666666,0,0.0,0
